259754578.0,0,0,1492
65279896.0,0,0,1492
65313610.0,0,0,1492
65308063.0,2,0,1492
4637259468.0,0,0,1492
65325295.0,0,0,1492
311781835.0,721,0,1492
65302013.0,0,0,1492
65305283.0,1,0,1492
