259754578.0,0,0,1502
65279896.0,0,0,1502
65313610.0,0,0,1502
65308063.0,0,0,1502
4637259468.0,0,0,1502
65325295.0,0,0,1502
65305283.0,0,0,1502
65311908.0,0,0,1502
259754578.0,0,0,1502
65279896.0,0,0,1502
65313610.0,0,0,1502
65308063.0,0,0,1502
4637259468.0,0,0,1502
65325295.0,0,0,1502
311781835.0,122,0,1502
65327127.0,116,0,1502
259754578.0,0,0,1502
65279896.0,0,0,1502
65313610.0,0,0,1502
65308063.0,1,0,1502
4637259468.0,0,0,1502
65325295.0,0,0,1502
311781835.0,208,0,1502
65327127.0,189,0,1502
259754578.0,1,0,1502
65279896.0,0,0,1502
65313610.0,0,0,1502
65308063.0,1,0,1502
4637259468.0,0,0,1502
65325295.0,0,0,1502
311781835.0,207,0,1502
65327127.0,196,0,1502
